0.9612172458399084;0.01223372949627756
0.9612172458399084;0.01174166092022523
0.961160762056985;0.011108589032057359
0.961160762056985;0.010546224945140417
0.961160762056985;0.009983860858223476
0.9612172458399084;0.009421909061692837
0.9612172458399084;0.008859544974775896
0.9612172458399084;0.0072427482248896835
0.9612172458399084;0.006680384137972742
0.9613302134057554;0.01884233209832424
0.9613302134057554;0.017717603924490358
0.9613302134057554;0.017155239837573416
0.9613302134057554;0.016592875750656474
0.9613302134057554;0.016030511663739533
0.9612737296228319;0.015608326308165513
0.9612737296228319;0.015045962221248571
0.9612737296228319;0.01448359813433163
0.9612737296228319;0.013921234047414688
0.9612737296228319;0.013358869960497746
0.9612737296228319;0.012796505873580805
0.9612737296228319;0.008297593178245258
0.9612737296228319;0.007735229091328302
0.9614431809716023;0.004784054506173266
0.9614431809716023;0.004221690419256324
0.9614431809716023;0.003729621843203995
0.9615749764650905;0.022077712189770643
0.9615561485374493;0.0213746196509957
0.9615561485374493;0.020812255564078758
0.9615561485374493;0.020249891477161816
0.9614996647545259;0.01982770612158781
0.9614996647545259;0.018702977947753913
0.9614996647545259;0.01814061386083697
0.9614996647545259;0.01757824977392003
0.9616879440309374;0.02292208290091867
0.9616691161032962;0.004785703667718466
0.9616691161032962;0.003942157537343047
0.9618009115967844;0.024328817698983637
0.9617820836691432;0.02362572516020868
0.9617255998862198;0.022078811630800776
0.9617255998862198;0.021516447543883835
0.9617820836691432;0.014487308747808347
0.9617820836691432;0.013924944660891406
0.9617820836691432;0.013362580573974464
0.9617820836691432;0.012800216487057522
0.9617820836691432;0.01223785240014058
0.9617820836691432;0.011675488313223625
0.9617820836691432;0.011113124226306684
0.9617820836691432;0.010550760139389742
0.9617820836691432;0.0099883960524728
0.9617820836691432;0.009426031965555859
0.9617820836691432;0.008863667878638917
0.9617820836691432;0.008301303791721976
0.9617820836691432;0.00773893970480502
0.9617820836691432;0.0071765756178880785
0.9617820836691432;0.006614211530971137
0.9617820836691432;0.006051847444054195
0.9617820836691432;0.005489483357137254
0.9618950512349902;0.025173050980002873
0.9618385674520666;0.022923182341948803
0.9618385674520666;0.0225014092767611
0.9619138791626313;0.016737727106377498
0.9618950512349902;0.016034634567602554
0.9618950512349902;0.015472270480685599
0.9618950512349902;0.014909906393768657
0.9619138791626313;0.004928081281121696
0.9618950512349902;0.004224988742346739
0.9618950512349902;0.003662624655429797
0.9618950512349902;0.0031002605685128554
0.9618950512349902;0.0025378964815959137
0.9620268467284783;0.025736377077821185
0.9620080188008371;0.024752102495587777
0.9619515350179136;0.024048735096555293
0.9619515350179136;0.02362696203136759
0.9620268467284783;0.01926919007827635
0.9620080188008371;0.018566097539501406
0.9620080188008371;0.018003733452584464
0.9620080188008371;0.01744136936566751
0.9620268467284783;0.014207913296023847
0.9620080188008371;0.013504820757248917
0.9620080188008371;0.012942456670331962
0.9620080188008371;0.01238009258341502
0.9620080188008371;0.011817728496498078
0.9620080188008371;0.011255364409581137
0.9620080188008371;0.010693000322664195
0.9620080188008371;0.010130636235747253
0.9620080188008371;0.009568272148830312
0.9620080188008371;0.00900590806191337
0.9620080188008371;0.008443543974996415
0.9620080188008371;0.007881179888079473
0.9620080188008371;0.0073188158011625315
0.9620080188008371;0.00675645171424559
0.9620080188008371;0.006194087627328648
0.9620080188008371;0.005631723540411707
0.9620268467284783;0.0018359033838511035
0.9620080188008371;0.0011328108450761598
0.9620080188008371;0.0005704467581592182
0.9619515350179136;0.0002888524243144369
0.9621398142943252;0.020675924876341303
0.9621209863666841;0.01997283233756636
0.9621398142943252;0.016739376267922698
0.9621209863666841;0.01603628372914777
